id,title,location,experience,skills,company,salary,description,posted_date,type,url
130818007582,Data Science Manager | Noida & Bangalore,"Bengaluru, Noida",4-7 yrs,"data analysis, project management, sql, excel, machine learning...",Grail Insights,"    12,00,000 - 18,00,000 P.A.  ",You will be required to use different technical skills and variety of tools to generate actionable ...,44 days ago,premium,https://www.naukri.com/job-listings-Data-Science-Manager-Noida-Bangalore-Grail-Insights-Bengaluru-Noida-4-to-7-years-130818007582?src=jobsearchDesk&sid=15382132569365&xp=11&px=2
100818006543,Manager - Data Science,"Hyderabad, Pune",6-11 yrs,"sql, advanced analytics, machine learning, r, data mining, python, tableau,...",CoreCompete Pvt. Ltd.,  Not disclosed ,5+years of hands-on experience in using software packages such as SAS for analytical modeling and data ...,47 days ago,premium,https://www.naukri.com/job-listings-Manager-Data-Science-CoreCompete-Pvt-Ltd-Hyderabad-Pune-6-to-11-years-100818006543?src=jobsearchDesk&sid=15382132569365&xp=12&px=2
100818001545,Senior Software Engineer (data Science / Machine Learning),Mumbai,4-9 yrs,"logistic regression, data analytics, data analysis, sql, excel powerpoint...",Morningstar India (P) Ltd.,  Not disclosed , Be a Role Model to the team to collaborate on good object-oriented designs & domain ...,50 days ago,premium,https://www.naukri.com/job-listings-Senior-Software-Engineer-data-Science-Machine-Learning-Morningstar-India-P-Ltd-Mumbai-4-to-9-years-100818001545?src=jobsearchDesk&sid=15382132569365&xp=13&px=2
100818001330,Next Gen Data Technology Manager (data Science / Machine Learning),Mumbai,7-12 yrs,"logistic regression, data analytics, data analysis, sql, excel powerpoint...",Morningstar India (P) Ltd.,  Not disclosed ,Experience with at least one statistical modeling language (e.g;Experience developing and deploying ...,47 days ago,premium,https://www.naukri.com/job-listings-Next-Gen-Data-Technology-Manager-data-Science-Machine-Learning-Morningstar-India-P-Ltd-Mumbai-7-to-12-years-100818001330?src=jobsearchDesk&sid=15382132569365&xp=14&px=2
090818007754,A Global IT Company is Looking to Employ Data Science Engineer,Chennai,3-8 yrs,"Data Science, R, Python, SAS, Predictive Modeling, Statistical Modeling...",Geakminds Technologies Private Limited,  Not disclosed ,"Experience in various statistical and machine learning models, data mining, unstructured data analytics ...",50 days ago,premium,https://www.naukri.com/job-listings-A-Global-IT-Company-is-Looking-to-Employ-Data-Science-Engineer-Geakminds-Technologies-Private-Limited-Chennai-3-to-8-years-090818007754?src=jobsearchDesk&sid=15382132569365&xp=15&px=2
090718002742,Manager- Data Science - Machine Learning Engineering and Client Manage,Delhi NCR,6-8 yrs,"Machine Learning, Natural Language Processing, Data Science...",Crescendo Global Services,"    13,00,000 - 20,00,000 P.A.  ",An exciting job opportunity with a Fortune 500 firm for an individual with at least 6 years of ...,42 days ago,premium,https://www.naukri.com/job-listings-Manager-Data-Science-Machine-Learning-Engineering-and-Client-Manage-Crescendo-Global-Services-Delhi-NCR-6-to-8-years-090718002742?src=jobsearchDesk&sid=15382132569365&xp=16&px=2
080818901264,Head - Data Science - BFSI,Bengaluru,10-16 yrs,"Data Science, Data Analytics, Machine Learning, Data Mining...",Kelly Services,  Not disclosed ,"preferred) in machine learning, statistics, bioinformatics, signal processing or related field ...",50 days ago,premium,https://www.naukri.com/job-listings-Head-Data-Science-BFSI-Kelly-Services-Bengaluru-10-to-16-years-080818901264?src=jobsearchDesk&sid=15382132569365&xp=17&px=2
280918901592,Avp/senior/avp - Digital Analytics + Retail Analytics,Bengaluru,10-15 yrs,"R, SAS, Data Science, Machine Learning, Digital Analytics, Python, Logistic...",Huquo Consulting Pvt. Ltd,  Not disclosed ,"- Hands on experience in statistical techniques like logistic regression, clustering, segmentation etc ...",1 day ago,hotjob,https://www.naukri.com/job-listings-Avp-senior-avp-Digital-Analytics-Retail-Analytics-Huquo-Consulting-Pvt-Ltd-Bengaluru-10-to-15-years-280918901592?src=jobsearchDesk&sid=15382132569365&xp=18&px=2
280918900580,Application Lead,Bengaluru,3-7 yrs,"Python, Machine learning, Outsourcing, Operations, Logistic regression...",Accenture,  Not disclosed ,Accenture Technology powers our clients businesses with innovative technologies established and emerging ...,1 day ago,hotjob,https://www.naukri.com/job-listings-Application-Lead-Accenture-Bengaluru-3-to-7-years-280918900580?src=jobsearchDesk&sid=15382132569365&xp=19&px=2
280918004781,Analytics Manager,Bengaluru,3-8 yrs,"corporate training, data science, sas, r, content writing, SPSS, Statistics...",ISDC Services India Pvt. Ltd.,"    3,00,000 - 8,00,000 P.A. 40%  ",Should be able to deliver subject contents to students when needed; 	Graduate or Post Graduate  Any ...,1 day ago,hotjob,https://www.naukri.com/job-listings-Analytics-Manager-ISDC-Services-India-Pvt-Ltd-Bengaluru-3-to-8-years-280918004781?src=jobsearchDesk&sid=15382132569365&xp=20&px=2
270918009032,Data Scientist | Delhi - NCR,Delhi NCR,2-4 yrs,"data mining, data analysis, machine learning, analytics, statistics...",Karvy Analytics,  Not disclosed ,The Data Scientist with 2+ years of experience will be responsible for designing and implementing ...,1 day ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Delhi-NCR-Karvy-Analytics-Delhi-NCR-2-to-4-years-270918009032?src=jobsearchDesk&sid=15382132569365&xp=21&px=2
270918003248,AVP - Engineering/technology - Iit/nit/bits,Gurgaon,5-9 yrs,"Artificial Intelligence, Data Science, Machine Learning, NoSQL...",Edwisor,  Not disclosed ,- Graduate in Computer Science or a related degree from Tier 1 institute (IIT/NIT/IIT/BITS-P) with at ...,1 day ago,premium,https://www.naukri.com/job-listings-AVP-Engineering-technology-Iit-nit-bits-Edwisor-Gurgaon-5-to-9-years-270918003248?src=jobsearchDesk&sid=15382132569365&xp=22&px=2
100918005763,Senior Data Science Analytics Developer,Bengaluru(Bellandur),6-11 yrs,"Machine Learning, R, Neural Networks, Data Science, Python...",HP India Sales Private Limited,  Not disclosed ,"Experience using statistical computer languages (R, Python, SLQ, etc.) for querying and manipulate data ...",17 days ago,premium,https://www.naukri.com/job-listings-Senior-Data-Science-Analytics-Developer-HP-India-Sales-Private-Limited-Bengaluru-Bellandur-6-to-11-years-100918005763?src=jobsearchDesk&sid=15382132569365&xp=23&px=2
040918009086,Data Science Analyst,Gurgaon,1-3 yrs,"data science, analytics, sas, r, python, tableau, dashboards...",CHANGE LEADERS CONSULTING,"    8,00,000 - 10,00,000 P.A.  ",,7 days ago,classified,https://www.naukri.com/job-listings-Data-Science-Analyst-CHANGE-LEADERS-CONSULTING-Gurgaon-1-to-3-years-040918009086?src=jobsearchDesk&sid=15382132569365&xp=24&px=2
090818003637,Lead Engineer - Data Science,Pune,5-8 yrs,", Data mining ,  Machine Learning ,  Virtual Sensing , Data mining, Machine...",Eaton Technologies Pvt. Ltd.,  Not disclosed ,"Masters with 9-10 years experience with an experience of about 4-5 years in the area of Data Science, ...",50 days ago,premium,https://www.naukri.com/job-listings-Lead-Engineer-Data-Science-Eaton-Technologies-Pvt-Ltd-Pune-5-to-8-years-090818003637?src=jobsearchDesk&sid=15382132569365&xp=25&px=2
210918900866,Marketing Data Science Professional - SAS - Consulting Firm,Gurgaon,2-5 yrs,"Customer Analytics, SAS, Marketing Analytics, Predictive Analytics...",HuQuo,  Not disclosed ,"- Expertise in Excel and SQL required, experience with data visualization software (e.g;- 2+ years ...",5 days ago,premium,https://www.naukri.com/job-listings-Marketing-Data-Science-Professional-SAS-Consulting-Firm-HuQuo-Gurgaon-2-to-5-years-210918900866?src=jobsearchDesk&sid=15382132569365&xp=26&px=2
160918000020,Devops Engineer - Data Science Cloud Platform Engineering @ Oracle,Bengaluru,5-10 yrs,"configuration management, service provisioning, devops, kubernetes, docker,...",Oracle India Pvt. Ltd.,  Not disclosed ,,13 days ago,prefjob,https://www.naukri.com/job-listings-Devops-Engineer-Data-Science-Cloud-Platform-Engineering-Oracle-Oracle-India-Pvt-Ltd-Bengaluru-5-to-10-years-160918000020?src=jobsearchDesk&sid=15382132569365&xp=27&px=2
140918900654,Data Science Engineer - Big Data/ Java/ Python,Bengaluru,2-6 yrs,"Spark, Hadoop, Big Data, Java, Elastic Search, Data Science, Rabbitmq...",JoulestoWatts Business Solutions Pvt Ltd,  Not disclosed ,5) Experience in designing and implementing complex development use cases and scenarios using ...,11 days ago,premium,https://www.naukri.com/job-listings-Data-Science-Engineer-Big-Data-Java-Python-JoulestoWatts-Business-Solutions-Pvt-Ltd-Bengaluru-2-to-6-years-140918900654?src=jobsearchDesk&sid=15382132569365&xp=28&px=2
060918007728,Manager-solution Data Science,Noida,3-7 yrs,"SQL Queries, Data Science, Arima, Analytics, Machine Learning...",Xpert Conexions,  Not disclosed ,"Good understanding of machine learning techniques and statistical methods such as predictive modeling, ...",22 days ago,premium,https://www.naukri.com/job-listings-Manager-solution-Data-Science-Xpert-Conexions-Noida-3-to-7-years-060918007728?src=jobsearchDesk&sid=15382132569365&xp=29&px=2
040918007993,Data Science Engineer,Noida,3-7 yrs,"SQL Queries, Data Science, Arima, Analytics, Machine Learning...",Xpert Conexions,  Not disclosed ,Good knowledge of key machine learning terms and an understanding of their implication on model outputs ...,22 days ago,premium,https://www.naukri.com/job-listings-Data-Science-Engineer-Xpert-Conexions-Noida-3-to-7-years-040918007993?src=jobsearchDesk&sid=15382132569365&xp=30&px=2
300818000391,DATA Analytics / DATA Science / Analyst - BI / SAS / R / Python / RPA,"Delhi NCR, Gurgaon, Noida",0-5 yrs,"data Analyst, reporting analyst, SAS, statistics, sas programmer...",SLA Consultants India,"    2,00,000 - 4,25,000 P.A.  ",,30 days ago,prefjob,https://www.naukri.com/job-listings-DATA-Analytics-DATA-Science-Analyst-BI-SAS-R-Python-RPA-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-0-to-5-years-300818000391?src=jobsearchDesk&sid=15382132569365&xp=31&px=2
060918000358,DATA Analytics / DATA Science / Analyst - SAS / R / Python / RPA / BI,"Delhi NCR, Gurgaon, Noida",0-5 yrs,"data Analyst, reporting analyst, SAS, statistics, sas programmer...",SLA Consultants India,"    2,00,000 - 4,25,000 P.A.  ",,23 days ago,prefjob,https://www.naukri.com/job-listings-DATA-Analytics-DATA-Science-Analyst-SAS-R-Python-RPA-BI-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-0-to-5-years-060918000358?src=jobsearchDesk&sid=15382132569365&xp=32&px=2
280918901771,Practice Lead - Advanced Analytics,"Mumbai, Bengaluru, Pune",10-15 yrs,"data science, statistical modeling, machine learning, data mining, advanced...",Bristlecone India Limited,  Not disclosed ,- Leverage knowledge & experience to design solutions which best meet the clients business needs ...,1 day ago,hotjob,https://www.naukri.com/job-listings-Practice-Lead-Advanced-Analytics-Bristlecone-India-Limited-Mumbai-Bengaluru-Pune-10-to-15-years-280918901771?src=jobsearchDesk&sid=15382132569365&xp=33&px=2
270918900785,Cyber Security Manager - Cism/cissp,Bengaluru,8-12 yrs,"Hive, Machine Learning, Data Science, R, Impala, Spark, Python, SQL...",Aimplus Staffing Solutions,  Not disclosed ,"- Experience in developing, retaining and leading experienced & international team;- Experience ...",2 days ago,hotjob,https://www.naukri.com/job-listings-Cyber-Security-Manager-Cism-cissp-Aimplus-Staffing-Solutions-Bengaluru-8-to-12-years-270918900785?src=jobsearchDesk&sid=15382132569365&xp=34&px=2
270918006963,Data Scientist - ETL/ Analytics,Mumbai,3-6 yrs,"Data Science, Machine Learning, SQL, Python, R, ETL, Statistics, Analytics,...",Premium,  Not disclosed ,- You have good understanding of statistics and machine learning concepts;- You have hands on experience ...,2 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-ETL-Analytics-Mumbai-3-to-6-years-270918006963?src=jobsearchDesk&sid=15382132569365&xp=35&px=2
270918003040,Machine Learning Engineer - Predictive Modeling/artificial Intelligenc,"Gurgaon, Gurugram",2-4 yrs,"Text Mining, Information Retrieval, Machine Learning, Data Science, R...",Ushyaku Software Solutions,  Not disclosed ,- Candidate should open to learn new open source technologies and languages;- Experience of handling ...,2 days ago,hotjob,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Predictive-Modeling-artificial-Intelligenc-Ushyaku-Software-Solutions-Gurgaon-Gurugram-2-to-4-years-270918003040?src=jobsearchDesk&sid=15382132569365&xp=36&px=2
270918002468,Senior Data Scientist,Pune,5-10 yrs,"Python, Deep Learning, Information Retrieval, R, Predictive Analytics, NLP,...",Medline Industries India Private Limited,  Not disclosed ,"At least one research paper presented in a reputable conference, or should have won a Kaggle contest or ...",2 days ago,hotjob,https://www.naukri.com/job-listings-Senior-Data-Scientist-Medline-Industries-India-Private-Limited-Pune-5-to-10-years-270918002468?src=jobsearchDesk&sid=15382132569365&xp=37&px=2
260918901008,Senior/principal Data Scientist,Bengaluru,5-10 yrs,"Hadoop, Hive, Text Mining, Spark, Pig, HBase, Data Science, NoSQL...",Rinalytics Advisors,  Not disclosed ,Data Scientists with 5 plus years of experience:;Masters or PhD with experience in the area of data ...,2 days ago,premium,https://www.naukri.com/job-listings-Senior-principal-Data-Scientist-Rinalytics-Advisors-Bengaluru-5-to-10-years-260918901008?src=jobsearchDesk&sid=15382132569365&xp=38&px=2
230718901016,Machine Learning Engineer,Hyderabad,5-10 yrs,"Data Structures, Algorithms, Object Oriented Design, Data Science...",Varaha Consulting Pvt Ltd,  Not disclosed ,Must have worked on at least one project that is live in production;Must be an independent contributor ...,2 days ago,premium,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Varaha-Consulting-Pvt-Ltd-Hyderabad-5-to-10-years-230718901016?src=jobsearchDesk&sid=15382132569365&xp=39&px=2
130418900284,Data Scientist - Machine Learning/ Artificial Intelligence,Mumbai,4-8 yrs,"Data Science, Machine Learning, Artificial Intelligence, Data Analysis...",Premium,  Not disclosed ,- Have 4+ years of work experience with large volumes of data preferably in e-commerce;MUST have : ...,2 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-Artificial-Intelligence-Mumbai-4-to-8-years-130418900284?src=jobsearchDesk&sid=15382132569365&xp=40&px=2
050218900108,Data Scientist - Machine Learning/artificial Intelligence,Mumbai,4-8 yrs,"Data Science, Machine Learning, Artificial Intelligence, Data Analysis...",Premium,  Not disclosed ,- Have 4+ years of work experience with large volumes of data preferably in e-commerce;MUST have : ...,2 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-artificial-Intelligence-Mumbai-4-to-8-years-050218900108?src=jobsearchDesk&sid=15382132569365&xp=41&px=2
050218900057,Data Scientist - Etl/analytics,Mumbai,3-6 yrs,"Data Science, Machine Learning, SQL, Python, R, ETL, Statistics, Analytics",Premium,  Not disclosed ,- You have good understanding of statistics and machine learning concepts;- You have hands on experience ...,2 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Etl-analytics-Mumbai-3-to-6-years-050218900057?src=jobsearchDesk&sid=15382132569365&xp=42&px=2
240918005250,Trainee Data Science,"Mumbai, Bengaluru, Pune",0-1 yrs,"Cyber Security, cyber security officer, cyber security manager...",MNC,"    4,00,000 - 8,00,000 P.A.  ",,5 days ago,classified,https://www.naukri.com/job-listings-Trainee-Data-Science-MNC-Mumbai-Bengaluru-Pune-0-to-1-years-240918005250?src=jobsearchDesk&sid=15382132569365&xp=43&px=2
300518005927,Dgm/gm- Data Analytics and Data Science Based at Chennai,Chennai,12-18 yrs,"data analysis, data mining, data science, data analytics...",Symmetrical Global Search Private Limited,  Not disclosed ,12+ years of working experience in statistical modelling and/or machine learning techniques ...,40 days ago,premium,https://www.naukri.com/job-listings-Dgm-gm-Data-Analytics-and-Data-Science-Based-at-Chennai-Symmetrical-Global-Search-Private-Limited-Chennai-12-to-18-years-300518005927?src=jobsearchDesk&sid=15382132569365&xp=44&px=2
